"SpeciesAuthor","MatrixPopulation","Lat","Lon"
"Tragopogon_pratensis_subsp._orientalis","i",51.8680555555556,5.71797222222222
"Tragopogon_pratensis_subsp._orientalis","j",51.8833888888889,5.70152777777778
"Tragopogon_pratensis_subsp._orientalis","n",50.2348055555556,14.4170277777778
"Tragopogon_pratensis_subsp._orientalis","m",50.5168333333333,15.2673611111111
"Tragopogon_pratensis_subsp._pratensis","k",51.851,6.08375
"Tragopogon_pratensis_subsp._pratensis","l",51.8176111111111,5.28358333333333
"Trifolium_pratense","Long Hoos; Sawyers field",51.8010555555555,-0.350805555555556
"Trillium_apetalon","Nopporo Forest Park",43.4166666666667,143.533333333333
"Trillium_camschatcense","Nopporo Forest Park",43.4166666666667,143.533333333333
"Trillium_grandiflorum","Deezik Creek",41.5166666666667,-80.4333333333333
"Trillium_grandiflorum","Dibble Hill",41.7166666666667,-80.0333333333333
"Trillium_grandiflorum","Denny Run",41.6666666666667,-80.2333333333333
"Trillium_grandiflorum","Ellis Road",41.7833333333333,-80.0833333333333
"Trillium_grandiflorum","Fox Road",41.8,-80.2
"Trillium_grandiflorum","Georgetown Road",41.4,-80
"Trillium_grandiflorum","Liembach Road",41.7333333333333,-80.05
"Trillium_grandiflorum","R. Higgens property",41.4833333333333,-80.4
"Trillium_grandiflorum","Raymilton",41.3333333333333,-79.9666666666667
"Trillium_grandiflorum","Tryon Webber Woods",41.6,-80.35
"Trillium_grandiflorum","Woodcock Lake",41.6833333333333,-80.0666666666667
"Trillium_grandiflorum","Whitehill Road",41.75,-79.95
"Trillium_ovatum","Big Creek, Bitterroot Valley (Bitterroot National Forest)",46.4514722222222,-114.201138888889
"Trillium_ovatum","Grant Creek, Missoula Valley (Lolo National Forest)",46.9838888888889,-113.983444444444
"Trillium_ovatum","Spring Gulch, Rattlesnake drainage (Lolo National Forest)",46.9341666666667,-113.966944444444
"Trillium_persistens","Battle Creek",34.7006944444444,-83.3345277777778
"Trillium_persistens","Moccasin Creek",34.7002777777778,-83.3503888888889
"Trillium_persistens","Moody Creek",34.7008333333333,-83.3671388888889
"Trillium_persistens","Panther Creek",34.6676944444444,-83.3338888888889
"Trollius_europaeus","Hastorf (HAS)",54.0502222222222,11.9513333333333
"Trollius_europaeus","Jägerwiese (JAGw)",54.0349166666667,12.1679166666667
"Trollius_europaeus","Rödengrund (RDGm)",54.0512222222222,11.9335
"Trollius_europaeus","Gragetopshof (GTH)",54.0511944444444,12.1513055555556
"Trollius_europaeus","Schepenwiese (SPW)",54.0509166666667,12.1344444444444
"Trollius_europaeus","Nevern (NEV)",53.8834166666667,11.6514444444444
"Trollius_europaeus","Rödengrund (RDGab)",54.0511944444444,11.9338055555556
"Trollius_europaeus","Rödengrund (RDG)",54.0511944444444,11.9338055555556
"Trollius_europaeus","Jägerwiese (JAGab)",54.0349722222222,12.1680833333333
"Trollius_europaeus","Hucksdorf (HUK)",53.98375,12.1168055555556
"Trollius_laxus","Medison County, New York",42.9,-75.7833333333333
"Trollius_laxus_2","CfCh",42.9005277777778,-75.7840833333333
"Trollius_laxus_2","Cb",42.9005277777778,-75.7840833333333
"Trollius_laxus_2","EEFF",42.9002777777778,-75.7844444444444
"Trollius_laxus_2","H66cont",42.9006388888889,-75.7838888888889
"Trollius_laxus_2","MM",42.9011111111111,-75.7844722222222
"Trollius_laxus_2","T",42.90025,-75.7845
"Trollius_laxus_2","F",42.9005,-75.7842777777778
"Trollius_laxus_2","CaCc",42.8848333333333,-75.7841111111111
"Trollius_laxus_2","Cg",42.9005277777778,-75.7840555555556
"Trollius_laxus_2","DD",42.9002777777778,-75.7844722222222
"Trollius_laxus_2","HH",42.9002777777778,-75.7845
"Trollius_laxus_2","H21gap",42.9010555555556,-75.7838888888889
"Trollius_laxus_2","JaJb",42.9006388888889,-75.7838888888889
"Trollius_laxus_2","JJ6gap",42.9003055555556,-75.7844166666667
"Trollius_laxus_2","KK292gap",42.9003611111111,-75.7844444444444
"Trollius_laxus_2","Z",42.9002777777778,-75.7844444444444
"Verbascum_fontqueri","Pujol del Buixarró (Llombai)",39.2666666666667,-0.566666666666667
"Verbascum_fontqueri","Loma Coca (Real del Montroi)",39.3333333333333,-0.6
"Verbascum_fontqueri","Barranc de la Gualeta (Picassent)",39.35,-0.45
"Viola_biflora","High sheep density",60.6666666666667,8
"Viola_biflora","Low sheep density",60.6666666666667,8
"Viola_biflora","No sheep",60.6666666666667,8
"Viola_elatior","Rhine",51.15,10.45
"Viola_elatior","Dyje",49.1833333333333,16.6
"Viola_fimbriatula","New England",42.5008333333333,-71.5008333333333
"Viola_pumila","Rhine",51.15,10.45
"Viola_pumila","Dyje",49.1833333333333,16.6
"Viola_stagnina","Rhine",51.15,10.45
"Viola_stagnina","Dyje",49.1833333333333,16.6
"Zea_diploperennis","Site 1",19.6,-104.266666666667
"Zea_diploperennis","Site 2",19.6,-104.266666666667
"Zea_diploperennis","Site 3",19.6,-104.266666666667
"Alyxia_stellata","Wild population Limahuli",22.2003333333333,-159.600888888889
"Alyxia_stellata","Wild population Year 1 Limahuli",22.2003333333333,-159.600888888889
"Alyxia_stellata","Wild population Year 2 Limahuli",22.2003333333333,-159.600888888889
"Alyxia_stellata","Wild population Koke‘e",22.1180277777778,-159.600861111111
"Alyxia_stellata","Wild population Year 1 Koke‘e",22.1180277777778,-159.600861111111
"Alyxia_stellata","Wild population Year 2 Koke‘e",22.1180277777778,-159.600861111111
"Alyxia_stellata","Restoration population Closed canopy",22.2003333333333,-159.600888888889
"Alyxia_stellata","Restoration population Open canopy",22.2003333333333,-159.600888888889
"Machaerium_cuspidatum","Forest floor; Rock outcrop",0.666666666666667,-76.3833333333333
"Astrocaryum_mexicanum","Plot A; Plot AA; Plot B; Plot BB; Plot C; Plot CC",18.6,-95.1166666666667
"Astrocaryum_mexicanum","A",18.6,-95.1166666666667
"Astrocaryum_mexicanum","AA",18.6,-95.1166666666667
"Astrocaryum_mexicanum","B",18.6,-95.1166666666667
"Astrocaryum_mexicanum","BB",18.6,-95.1166666666667
"Astrocaryum_mexicanum","C",18.6,-95.1166666666667
"Astrocaryum_mexicanum","CC",18.6,-95.1166666666667
"Attalea_humilis","Fragment 1 (smallest)",-22.5166666666667,-42.2833333333333
"Attalea_humilis","Fragment 3 (largest)",-22.5166666666667,-42.2833333333333
"Borassus_aethiopum","Tree savanna; Grass savanna",6.21666666666667,-5.03333333333333
"Borassus_aethiopum","Tree savanna",6.21666666666667,-5.03333333333333
"Borassus_aethiopum","Grass savanna",6.21666666666667,-5.03333333333333
"Calamus_platyacanthus","Calamus platyacanthus",16.2,107.866666666667
"Calamus_rhabdocladus","Calamus rhabdocladus",16.2,107.866666666667
"Ceratozamia_mirandae","La Sombra; Tres Picos",16.1666666666667,-93.6166666666667
"Ceratozamia_mirandae","La Sombra",16.1666666666667,-93.6166666666667
"Ceratozamia_mirandae","Tres Picos",16.1666666666667,-93.6166666666667
"Ceratozamia_norstogii","Los Ocotones conservado",16.7666666666667,-93.9833333333333
"Ceratozamia_norstogii","Flor de Chiapas conservado",16.7666666666667,-94
"Ceratozamia_norstogii","Los Ocotones con disturbio",16.4666666666667,-94.1333333333333
"Ceratozamia_norstogii","Flor de Chiapas - con disturbio",16.45,-94.1333333333333
"Chamaedorea_elegans","Control",17.95,-96.5
"Chamaedorea_elegans","Def 6",17.95,-96.5
"Chamaedorea_elegans","Def 3",17.95,-96.5
"Chamaedorea_radicalis","El Cielo Biosphere Reserve; Rock outcrop; Forest floor",23.0833333333333,-99.1666666666667
"Chamaedorea_radicalis","El Cielo Biosphere Reserve",23.0833333333333,-99.1666666666667
"Chamaedorea_radicalis","Rock outcrop",23.0833333333333,-99.1666666666667
"Chamaedorea_radicalis","Forest floor",23.0833333333333,-99.1666666666667
"Chamaedorea_radicalis","El Cielo Biosphere Reserve; Forest floor",23.0833333333333,-99.1666666666667
"Chamaedorea_radicalis_2","El Cielo Biosphere Reserve",23.0833333333333,-99.1666666666667
"Coccothrinax_readii","Santa Teresa",19.6833333333333,-87.8
"Daemonorops_poilanei","Bach Ma National Park",16.2,107.866666666667
"Dioon_caputoi","La Grana; El Guayabo",18.15,-97.4166666666667
"Dioon_edule","Monte Oscuro",19.367,-96.7843055555555
"Dioon_edule","El Farallón beach",19.6013888888889,-96.3678055555555
"Dioon_edule","Rancho del Niño",19.7172222222222,-96.4833333333333
"Dioon_merolae","EC",16.6166666666667,-93.5666666666667
"Dioon_merolae","FO",16.6166666666667,-93.5333333333333
"Dioon_merolae","RS",16.6333333333333,-93.55
"Dioon_sonorense","Large population",27,-109
"Dioon_spinulosum","El Potrero",18.1507222222222,-96.3348055555555
"Dioon_spinulosum","Cerro Bola",18.1500277777778,-96.3181944444444
"Encephalartos_cycadifolius","Winterberg mountain",-32.6166666666667,26.45
"Encephalartos_villosus","East London State Forest; Ocean View Farm",-32.8833333333333,27.9175
"Eremospatha_macrocarpa","N'zodji forest",5.63333333333333,-3.8675
"Eremospatha_macrocarpa","N'zodji forest",5.55,-3.8175
"Euterpe_edulis","Municipal Reserve",-22.8179166666667,-47.1009166666667
"Euterpe_oleracea","Murralpal mixed",6.56811111111111,-76.8669444444444
"Euterpe_oleracea","Murrapal pure",6.51827777777778,-76.8677777777778
"Euterpe_oleracea","Murrapal pure",6.51827777777778,-76.8344444444444
"Euterpe_precatoria","El Tigre Forest Reserve",-10.9833333333333,-65.7166666666667
"Euterpe_precatoria_2","Primary forest",10.4166666666667,-84
"Euterpe_precatoria_2","Secondary forest",10.4166666666667,-84
"Geonoma_brevispatha","SGMR",-22.7333333333333,-47.1
"Geonoma_brevispatha","Site A",-22.7333333333333,-47.1
"Geonoma_brevispatha","Site B",-22.7333333333333,-47.1
"Geonoma_deversa","Site A",-11.75,-67.3333333333333
"Geonoma_deversa","Site B",-11.75,-67.3333333333333
"Geonoma_macrostachys","Yasuní Scientific Station",0.666666666666667,-76.3833333333333
"Geonoma_orbignyana","Bogotá",4.367865,-74.0512894444444
"Geonoma_schottiana","Chapada Contagem plateu, National Park of Brasilia",-15.6666666666667,-47.9833333333333
"Iriartea_deltoidea","Retiro",-11.65,-68.5
"Iriartea_deltoidea","Sao Luis",-11.65,-68.5
"Iriartea_deltoidea","Altamira",-11.65,-68.5
"Iriartea_deltoidea","Brasilzinho",-11.65,-68.5
"Iriartea_deltoidea","Brasil",-11.65,-68.5
"Laccosperma_secundiflorum","N'zodji forest",5.55,-3.8175
"Lepidocaryum_tenue","Terra firme",-4.00055555555556,-69.8848611111111
"Mauritia_flexuosa","Plot 1; Plot 2; Plot 3; Plot 4; Plot 5",0.116666666666667,-76.1833333333333
"Neodypsis_decaryi","Plot A",-25.0166666666667,46.15
"Neodypsis_decaryi","Plot B",-25.0166666666667,46.15
"Neodypsis_decaryi","Plot C",-25.0166666666667,46.15
"Podococcus_barteri","Nkoelon village",2.38333333333333,10.05
"Pseudophoenix_sargentii","Xel-Ha Caleta",20.3166666666667,-87.35
"Pseudophoenix_sargentii","Xel-Ha Tierra",20.3166666666667,-87.35
"Pseudophoenix_sargentii","Ria Lagartos El Cuyo",21.5,-87.6666666666667
"Pseudophoenix_sargentii","Ria Lagartos Coloradas",21.6,-87.9833333333333
"Pseudophoenix_sargentii","Sian Kaan Sian Ka'an",19.1833333333333,-87.8833333333333
"Pseudophoenix_sargentii","Sian Kaan Ramonal",18.4333333333333,-88.4666666666667
"Pseudophoenix_sargentii_2","Biscayne National Park",25.4514277777778,-80.3337094444444
"Ptychosperma_macarthurii","Darwin NT",-12.45,130.833333333333
"Rhopalostylis_sapida","Huapai Scientific Reserve",-36.7666666666667,174.533333333333
"Rhopalostylis_sapida_2","Huapai Scientific Reserve",-36.7666666666667,174.533333333333
"Sabal_minor","Top plots; Bottom plots",29.7333333333333,-90.0674722222222
"Sabal_minor","Top plots",29.7333333333333,-90.0666666666667
"Sabal_minor","Bottom plots",29.7333333333333,-90.0666666666667
"Sabal_yapa","Successional forest; Mature forest",19.8166666666667,-88.1166666666667
"Sabal_yapa","Successional forest",19.8166666666667,-88.1166666666667
"Sabal_yapa","Mature forest",19.8166666666667,-88.1166666666667
"Sabal_yapa","Crop fields",19.8166666666667,-88.1166666666667
"Thrinax_radiata","Venadito",19.8166666666667,-87.4833333333333
"Thrinax_radiata","Santa Teresa",19.6833333333333,-87.8
"Thrinax_radiata","San Gerardo",19.8166666666667,-87.6
"Thrinax_radiata","Chumpon",19.8833333333333,-87.7333333333333
"Zamia_amblyphyllidia","Cambalache Commonwealth Forest, Arecibo",18.4666666666667,-66.6833333333333
"Acacia_aneura","Yerilla Station",-29.3333333333333,121.5
"Acacia_bilimekii","A. bilimekii",18.3333333333333,-97.4666666666667
"Acacia_suaveolens","SR; HR; ER; ES; OD; WD",-33.9166666666667,151.166666666667
"Acacia_suaveolens","SR",-33.9166666666667,151.166666666667
"Acacia_suaveolens","HR",-33.9166666666667,151.166666666667
"Acacia_suaveolens","ER",-33.9166666666667,151.166666666667
"Acacia_suaveolens","ES",-33.9166666666667,151.166666666667
"Acacia_suaveolens","OD",-33.9166666666667,151.166666666667
"Acacia_suaveolens","WD",-33.9166666666667,151.166666666667
"Acacia_victoriae","Fowlers Gap Research, New South Wales",-31.0833333333333,141.566666666667
"Adesmia_volckmannii","A",-45.6833333333333,-70.2666666666667
"Ambrosia_deltoidea","Tumamoc Hill",32.2166666666667,-111
"Ambrosia_dumosa","Neighbor absent at time t and at t+1; Neighbor present at time t and t+1; Neighbor absent at time t but present at t+1; Neighbor present at time t but absent at t+1",34.1166666666667,-116.033333333333
"Ambrosia_dumosa","Neighbor absent at time t and at t+1",34.1166666666667,-116.033333333333
"Ambrosia_dumosa","Neighbor present at time t and t+1",34.1166666666667,-116.033333333333
"Ambrosia_dumosa","Neighbor absent at time t but present at t+1",34.1166666666667,-116.033333333333
"Ambrosia_dumosa","Neighbor present at time t but absent at t+1",34.1166666666667,-116.033333333333
"Ardisia_escallonioides","JPS",25.5,-80.5
"Ardisia_escallonioides","MAT",25.5,-80.5
"Ardisia_escallonioides","DEE",25.5,-80.5
"Ardisia_escallonioides","CAS",25.5,-80.5
"Argyroxiphium_sandwicense_subsp._macrocephalum","Maui",20.7333333333333,-156.216666666667
"Atriplex_acanthocarpa","Chihuahuan Desert",29.2,-104.633333333333
"Atriplex_canescens","Chihuahuan Desert",26.5008333333333,-103.500833333333
"Atriplex_vesicaria","A",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","B",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","C",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","D",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","E",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","F",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","G",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","H",-32.7341666666667,137.134166666667
"Atriplex_vesicaria","I",-32.7341666666667,137.134166666667
"Banksia_ericifolia","Brisbane Water National Park",-33.450715,151.300141666667
"Betula_nana","Philip Smith Mountains",68.6166666666667,-149.266666666667
"Calluna_vulgaris","Muir of Dinnet",57.0666666666667,-2.91666666666667
"Cassia_nemophila","Koonamore",-32.0666666666667,139.383333333333
"Clidemia_hirta","Waiakea",19.7166666666667,-155.066666666667
"Clidemia_hirta","Laupahoehoe",19.9833333333333,-155.233333333333
"Cornus_florida","Dogwood population",39.5333333333333,-75.65
"Cytisus_scoparius","Johnson Prairie; Discovery Park; 13th Division Prairie; Weir Prairie; Magnuson Park; Montlake Fill",47.65,-122.4
"Cytisus_scoparius","Johnson Prairie",47.65,-122.4
"Cytisus_scoparius","Discovery Park",47.65,-122.4
"Cytisus_scoparius","13th Division Prairie",47.65,-122.4
"Cytisus_scoparius","Weir Prairie",47.65,-122.4
"Cytisus_scoparius","Magnuson Park",47.65,-122.4
"Cytisus_scoparius","Montlake Fill",47.65,-122.4
"Cytisus_scoparius_3",NA,38.90125,-120.65075
"Eremophila_forrestii","Shrub site",-24.65,113.7
"Eremophila_maitlandii","Boolathana Station",-24.65,113.7
"Eremophila_maitlandii","Shrub site",-24.65,113.7
"Eremosparton_songoricum","Population A- Riverside",46.5166666666667,88.55
"Eremosparton_songoricum","Population B- Riverside",46.4666666666667,88.55
"Erica_ciliaris","FRANK",50.6168611111111,-2.06813888888889
"Fabiana_imbricata","1",-41.05,-71.0333333333333
"Fumana_procumbens","PG; EK; TO",56.5833333333333,16.5833333333333
"Gardenia_actinocarpa","Cape Tribulation",-16.1,145.366666666667
"Helianthemum_juliae","Teide National Park",28.25,-16.5833333333333
"Hydrangea_paniculata","Southern Slope of Mt. Kurikoma",38.9173888888889,140.800055555556
"Lindera_benzoin","Fox Point",38.8837633333333,-76.5340405555555
"Lindera_benzoin_2","Spicebush population",39.5333333333333,-75.65
"Lindera_umbellata","Mt. Kurikoma",38.9173888888889,140.800055555556
"Lonicera_maackii","Tyson Research Center",38.5,-90.5
"Magnolia_salicifolia",NA,38.9173888888889,140.800055555556
"Miconia_albicans","Ecological Reserve of the Brazilian Institute of Geography and Statistics (IBGE)",-15.9333333333333,-47.8833333333333
"Mulinum_spinosum","Rio Mayo INTA Experimental Field Station",-45.6833333333333,-70.2666666666667
"Olearia_flocktoniae",NA,-30.3340041666667,152.701302777778
"Olearia_flocktoniae_2",NA,-30.3340041666667,152.701302777778
"Paliurus_ramosissimus","Funakoshi",34.1166666666667,136.266666666667
"Persoonia_bargoensis","Charlie's Point Road North",-34.25,150.583333333333
"Persoonia_bargoensis","Charlie's Point Road South",-34.25,150.583333333333
"Persoonia_glaucescens","Railway",-34.4166666666667,150.433333333333
"Persoonia_glaucescens","STP",-34.4166666666667,150.433333333333
"Persoonia_lanceolata","Royal",-34.1,151.083333333333
"Persoonia_mollis_subsp._maxima","Unnamed drainage line population (UDL)",-33.6833333333333,151.133333333333
"Persoonia_mollis_subsp._nectens","Hilltop; Loddon Falls",-34.25,150.516666666667
"Persoonia_mollis_subsp._nectens","Hilltop",-34.25,150.516666666667
"Persoonia_mollis_subsp._nectens","Loddon Falls",-34.25,150.516666666667
"Petrophile_pulchella","Brisbane Water national Park",-33.45,151.25
"Purshia_subintegra","Moist; Dry",34.7333333333333,-111.983333333333
"Purshia_subintegra","Moist",34.7333333333333,-111.983333333333
"Purshia_subintegra","Dry",34.7333333333333,-111.983333333333
"Rhododendron_maximum","Pisgah, WV",39.6666666666667,-79.75
"Rhododendron_maximum_2","Pisgah, WV",39.6666666666667,-79.75
"Rhododendron_maximum_3","Pisgah, WV",39.6666666666667,-79.75
"Rhus_aromatica","Northern 1",45.6,-76.0333333333333
"Rhus_aromatica","Northern 2",45.6,-76.0333333333333
"Rhus_aromatica","Southern 1",43.2333333333333,-81.8166666666667
"Rhus_aromatica","Southern 2",43.2333333333333,-81.8166666666667
"Rhus_copallinum","B1",30.6833333333333,-90.4833333333333
"Rhus_copallinum","B2",30.6833333333333,-90.4833333333333
"Rhus_copallinum","B3",30.6833333333333,-90.4833333333333
"Rosa_canina","Tyson Research Center",38.5,-90.5
"Rosa_multiflora","Tyson Research Center",38.5,-90.5
"Rosmarinus_tomentosus","Guadalfeo",36.9333333333333,-3.03333333333333
"Rosmarinus_tomentosus","Castell de Ferro",36.7166666666667,-3.35
"Rosmarinus_tomentosus","Almuñecar-Cerro Gordo",36.0666666666667,-3.68333333333333
"Rourea_induta","Botanical Garden of Brasılia",-15.9333333333333,-47.8833333333333
"Rytigynia_kigeziensis","Bwindi",-1.08377777777778,29.6511388888889
"Salix_arctica","Alexandra Fiord",78.8833333333333,-75.9166666666667
"Salix_arctica","Sverdrup Pass",79.15,-79
"Salix_arctica_2","Alexandra Fiord",78.8833333333333,-75.9166666666667
"Salix_arctica_2","Sverdrup Pass",79.15,-79
"Sambucus_racemosa_subsp._sieboldiana","Whole population model",37,140
"Sambucus_racemosa_subsp._sieboldiana","Shaded population model",37,140
"Sambucus_racemosa_subsp._sieboldiana","Gap population model",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (0-2m year t to 0-2m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (0-2m year t to 2-5m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (0-2m year t to 5-10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (0-2m year t to ≥10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (2-5m year t to 0-2m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (2-5m year t to 2-5m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (2-5m year t to 5-10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (2-5m year t to ≥10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (5-10m year t to 0-2m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (5-10m year t to 2-5m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (5-10m year t to 5-10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (5-10m year t to ≥10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (≥10m year t to 0-2m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (≥10m year t to 2-5m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (≥10m year t to 5-10m year t+1)",37,140
"Sambucus_racemosa_subsp._sieboldiana","Dynamic-canopied population model (≥10m year t to ≥10m year t+1)",37,140
"Senecio_filaginoides","Rio Mayo INTA Experimental Field Station",-45.6833333333333,-70.2666666666667
"Spartium_junceum",NA,38.90125,-120.65075
"Stachyurus_macrocarpus","Chichi-jima",27.0666666666667,142.216666666667
"Tetramolopium_arenarium","Kipuka Kalawamauna endangered plants habitat, Hawaii",19.75,-155.533333333333
"Vella_pseudocytisus_subsp._paui","Villalba Baja",40.4166666666667,-1.06666666666667
"Vella_pseudocytisus_subsp._paui","Villel",40.2333333333333,-1.18333333333333
"Vella_pseudocytisus_subsp._paui_2","Villalba",40.4171388888889,-1.06886111111111
"Vella_pseudocytisus_subsp._paui_2","Villel",40.2335,-1.18430555555556
"Vella_pseudocytisus_subsp._pseudocytisus","Aranjuez",40.0166666666667,-3.6
"Vella_pseudocytisus_subsp._pseudocytisus","Orce",37.7166666666667,-2.46666666666667
"Verticordia_staminosa_subsp._staminosa","Wongan Hills",-30.8666666666667,116.733333333333
"Viburnum_furcatum","Mt. Kurikoma, northeastern Japan",38.9173888888889,140.800055555556
"Agave_augustifolia","Xochicalco; Tembembe",18.7833333333333,-99.2666666666667
"Agave_augustifolia","Xochicalco",18.7833333333333,-99.2666666666667
"Agave_marmorata","Botanical Garden",18.3,-97.5
"Agave_marmorata","Los Reyes",18.3,-97.5
"Agave_potatorum","Xochiltepec",18.1838611111111,-97.4177777777778
"Agave_potatorum","Machiche",18.1838611111111,-97.4177777777778
"Ariocarpus_fissuratus","A",26.9011944444444,-102.11725
"Ariocarpus_fissuratus","B",26.9011111111111,-102.117694444444
"Ariocarpus_fissuratus","B",26.9011944444444,-102.11725
"Astrophytum_asterias","Mendez",25.3003888888889,-98.3166666666667
"Astrophytum_asterias","Gonzalez",24.15,-98.4166666666667
"Astrophytum_asterias","San Carlos",24.5666666666667,-98.9333333333333
"Astrophytum_asterias","Vaquerias",25.1333333333333,-99.2333333333333
"Astrophytum_capricorne","La Madera; San Vincente",26.9508333333333,-102.050583333333
"Astrophytum_capricorne_2","Cuatro Cienegas",26.9666666666667,-102.133333333333
"Astrophytum_myriostigma","Rio Verde",22.2,-99.8833333333333
"Astrophytum_myriostigma","Pozas de Santa Ana",22.7833333333333,-100.433333333333
"Astrophytum_ornatum","Querétaro",20.8833333333333,-99.6833333333333
"Astrophytum_ornatum_2","Querétaro",20.8833333333333,-99.6833333333333
"Carnegiea_gigantea","Saguaro National Monument",32.9,-112.366666666667
"Cephalocereus_senilis","Barranca",20.5,-98.7166666666667
"Coryphantha_robbinsorum","A; B; C",34.1333333333333,-109.933333333333
"Coryphantha_robbinsorum","A",34.1333333333333,-109.933333333333
"Coryphantha_robbinsorum","B",34.1333333333333,-109.933333333333
"Coryphantha_robbinsorum","C",34.1333333333333,-109.933333333333
"Coryphantha_werdermannii","Site 1",26.9513333333333,-102.151555555556
"Coryphantha_werdermannii","Site 2",27.0333333333333,-102.833333333333
"Coryphantha_werdermannii","Site 3",26.9333333333333,-102.5
"Coryphantha_werdermannii_2","Site 1",26.9833333333333,-102.05
"Coryphantha_werdermannii_2","Site 2",26.9833333333333,-102.05
"Coryphantha_werdermannii_2","Site 3",26.9833333333333,-102.05
"Echeveria_longissima","Concepción Buenavista",17.8846388888889,-97.4179722222222
"Echinocactus_platyacanthus","Roberto",18.4333611111111,-97.4010833333333
"Echinocactus_platyacanthus","Maurilio",18.3674166666667,-97.4338333333333
"Echinocactus_platyacanthus","Jardín",18.3178611111111,-97.4339444444444
"Echinocactus_platyacanthus","Cecilia",18.1846111111111,-97.6008888888889
"Echinocactus_platyacanthus","Cielo",18.3173333333333,-97.5514444444444
"Echinocactus_platyacanthus","Agua el Burro",18.3348611111111,-97.5668611111111
"Escontria_chiotilla","Site III (Jiotiial)",18.2333333333333,-97.1166666666667
"Escontria_chiotilla","Site IV (Cardonal)",18.2,-97.15
"Espeletia_spicata","Paramo de Piedras Blancas",8.86666666666667,-70.9166666666667
"Espeletia_timotensis","Paramo de Piedras Blancas",8.86666666666667,-70.9166666666667
"Euphorbia_fontqueriana","Puig de Massanella",39.8,2.8
"Furcraea_parmentieri","El Xitle; El Pelado",19.2,-99.2
"Lophophora_diffusa","Ermita",20.3673888888889,-99.9675833333333
"Mammillaria_crucigera","San Jose Tilapa, Puebla",18.5503333333333,-98.6011666666667
"Mammillaria_dixanthocentron_2","Valerio Trujano",17.7666666666667,-96.9666666666667
"Mammillaria_gaumeri","Chuburna",21.0166666666667,-89.6333333333333
"Mammillaria_gaumeri","Aruba",21,-89
"Mammillaria_gaumeri","Chicxulub",21.1333333333333,-89.85
"Mammillaria_gaumeri","Uaymitun",21.3166666666667,-89.5
"Mammillaria_gaumeri","San Benito",21.3,-89.4
"Mammillaria_gaumeri","San Bruno",21.3,-89.4
"Mammillaria_gaumeri","San Felipe",20.2166666666667,-88.85
"Mammillaria_gaumeri","Las Coloradas",21.6,-88
"Mammillaria_hernandezii_2","La Pedrera",17.8166666666667,-97.4166666666667
"Mammillaria_hernandezii_2","Loma de la Estrella",17.8333333333333,-97.2333333333333
"Mammillaria_huitzilopochtli","S2",17.9005277777778,-96.9515555555556
"Mammillaria_huitzilopochtli","S1",17.8011388888889,-96.9513888888889
"Mammillaria_huitzilopochtli_2","PCS",17.9,-96.9833333333333
"Mammillaria_huitzilopochtli_2","PDS",17.8,-96.9666666666667
"Mammillaria_magnimamma","Site P; Side D",19.6666666666667,-99
"Mammillaria_magnimamma","Site P",19.6666666666667,-99
"Mammillaria_magnimamma","Site D",19.6666666666667,-99
"Mammillaria_mystax","La Cuestesilla",18.7002222222222,97.3845
"Mammillaria_napina","Azumbilla",18.6339722222222,-97.3674166666667
"Mammillaria_pectinifera","Tehuacan Valley",18.3333333333333,-97.4666666666667
"Mammillaria_pectinifera_3","Tecamachalco; El Riego; Basurero; Texcala 1; Texcala 2; Texcala 3; Chacateca; Cerro Gordo; Pedernal",18.3166666666667,-97.4666666666667
"Mammillaria_pectinifera_4","Ahuayo",18.7501666666667,-97.9166666666667
